登録日,1営業日日付,銘柄コード,銘柄名,株価,MACD,PER,PBR,権利落日
2022-06-09,2022/06/10,9532,大阪ガス,2587,57.0,13.1,0.85,なし
2022-06-09,2022/06/10,3231,野村不ＨＤ,3365,57.6,10.5,0.97,なし
2022-06-09,2022/06/10,0000,日経平均株価,28246.53,0,0,0,なし
